Date,Issuer,Bloomberg Code,Currency,Volume (m),FX rate,USD equivalent,Coupon,Coupon Type,Maturity,Re-Offer,IPT/IPG,Spread,Yield,First Call Date,Moody's,S&P,Fitch,Ranking,Subordinated,Covered,Increase?,Format,NIP,Region,Country,Sector,Category,Bookrunners,Passive Leads,LT eligible?,Stats,Web Articles,Bberg Articles on EMRJ/IGRC,Add. Info,Tier,Green,Sustainable,Sustainability-Linked,Social,Senior Non-Preferred,Senior Preferred,COC,MWC,CUC,HoldCo,OpCo,Deal ID,LEAD1,LEAD2,LEAD3,LEAD4,LEAD5,LEAD6,LEAD7,LEAD8,LEAD9,LEAD10,LEAD11,LEAD12,LEAD13
17-May-10,DEUTSCHE HYPO,EI2553028 CORP,EUR,600,1.23,736.34,2.25,Fixed,27-May-15,99.775,,MS+10,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"UNICR, CA, NDLB, DEKA, DZ",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865930,UNICREDIT,CREDIT AGRICOLE,NORDDEUTSCHE LB,DEKA,DZ BANK,,,,,,,,
30-Apr-10,BANESTO,ED6075763 CORP,EUR,55,1.31,77.42,4.25,Fixed,16-Sep-14,107.456,,,,,NR,NR,NR,NR,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"HEL, BANEST",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933775,HELABA,BANESTO,,,,,,,,,,,
22-Apr-10,CRH,EI2328835 CORP,EUR,500,1.34,665.85,2.5,Fixed,7-May-15,99.38,,MS+27,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"BNP, HSBC, NAT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865633,BNP PARIBAS,HSBC,NATIXIS,,,,,,,,,,
22-Apr-10,DEXIA KOMMUNALBK,EI2326672 CORP,EUR,500,1.34,668.39,2.5,Fixed,29-Apr-15,99.759,,MS+20,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,UNICR,,Yes,"Geography: Germany 83%, Asia 5%, Austria 4%, Switzerland 4%, France 2%, Italy 1%, UK 1%.Investors: banks 59%, central banks 19%, funds 14%, others 8%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865627,UNICREDIT,,,,,,,,,,,,
20-Apr-10,LA CAIXA,EI2299739 CORP,EUR,1000,1.34,1339.24,2.5,Fixed,29-Apr-13,99.943,,MS+72,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BAR, UBS, CA, NATWES, LACAIX",,Yes,,,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865534,BARCLAYS,UBS,CREDIT AGRICOLE,NATWEST MARKETS,LA CAIXA,,,,,,,,
15-Apr-10,INTESA SANPAOLO,EI2244842 CORP,EUR,2000,1.35,2682.23,3.25,Fixed,28-Apr-17,99.342,,MS+50,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,ITALY,Financial,Banking,"BAR, DB, SG, IMI, NATWES",,Yes,"Final book just under EUR2.5bn, over 85 accounts involved.Geography: Germany/Austria 36.8%, Italy 32.3%, France 15.4%, UK 9.8%, Benelux 2.6%, others 3.1%.Investors: fund managers 35.6%, banks 30.9%, central banks 20.9%, insurance 9.7%, others 2.9%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865489,BARCLAYS,DEUTSCHE BANK,SOCIETE GENERALE,IMI- INTESA SANPAOLO,NATWEST MARKETS,,,,,,,,
15-Apr-10,CRH,EI1466107 CORP,EUR,800,1.35,1084.88,3.75,Fixed,19-Feb-20,100.452,,MS+42,,,NR,NR,NR,IG,No,Yes,Yes,,,Western Europe,FRANCE,Financial,Banking,"BAR, HSBC, NATWES, NAT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933724,BARCLAYS,HSBC,NATWEST MARKETS,NATIXIS,,,,,,,,,
14-Apr-10,HELABA,EI2220438 CORP,EUR,1000,1.35,1346.03,2.875,Fixed,21-Apr-17,99.706,,MS+8,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BNP, DB, UBS, DZ, HEL",,Yes,"Final book size EUR5.4bn, 172 accounts involved.Geography: Germany 62%, Switzerland 12%, France 8%, Scandinavia 6%, Austria 4%, Korea 3%, Benelux 3%, others 2%.Investors: banks 52%, funds 17%, other banks 17%, real money/HNW accounts 7%, insurance 3%, others 4%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865444,BNP PARIBAS,DEUTSCHE BANK,UBS,DZ BANK,HELABA,,,,,,,,
13-Apr-10,IBERCAJA,EI2210587 CORP,EUR,500,1.35,672.48,3.5,Fixed,22-Apr-15,99.626,,MS+115,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BBVA, HSBC, CA, LBBW",,Yes,"Final book just under EUR600m, 41 accounts involved.Geography: Iberia 58%, Germany 22%, France 17%, UK 1%, others 2%.Investors: banks 53%, central banks 16%, asset managers 13%, insurance 10%, agencies 8%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865408,BBVA,HSBC,CREDIT AGRICOLE,LBBW,,,,,,,,,
13-Apr-10,DEXIA MUNI,EI2204267 CORP,EUR,1000,1.35,1342.32,2.75,Fixed,20-Jul-15,99.431,,MS+38,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Financial Services,"SG, CA, LBBW, DEXC, NATWES",,Yes,"Final book over EUR1.3bn, 80 accounts involved.Geography: Germany 44%, France 26%, Benelux 11%, Nordics 6%, Asia 5%, Italy 3%, others 5%.Investors: banks 58%, central banks 20%, fund managers 17%, insurance 5%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865405,SOCIETE GENERALE,CREDIT AGRICOLE,LBBW,DEXIA CAPITAL,NATWEST MARKETS,,,,,,,,
12-Apr-10,CAJA MADRID,EI0402327 CORP,EUR,150,1.35,203.37,3.5,Fixed,13-Nov-14,100.432,,MS+105,,,Aaa,NR,AAA,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"NAT, DB, CAJAMA",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933715,NATIXIS,DEUTSCHE BANK,CAJA MADRID,,,,,,,,,,
12-Apr-10,DNB,EI2192694 CORP,EUR,2000,1.35,2696.52,2.75,Fixed,20-Apr-15,99.871,,MS+31,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,NORWAY,Financial,Banking,"BAR, GS, HSBC, UNICR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865354,BARCLAYS,GOLDMAN SACHS,HSBC,UNICREDIT,,,,,,,,,
12-Apr-10,BNP PARIBAS HOME LOAN SFH,EI2195572 CORP,EUR,1000,1.35,1349.66,3.75,Fixed,20-Apr-20,99.975,,MS+42,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"BNP, BAYERN, CMZB, IMI",,Yes,"Final book EUR1.4bn, 65 accounts involved.Geography: Germany 41%, France 39%, Italy 6%, Nordics 5%, UK 3%, Belgium/Netherlands 2%, Austria/Switzerland 2%, others 2%.Investors: investment managers 38%, banks/financial institutions 29%, central banks/official institutions 19%, insurance 12%, others 2%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865351,BNP PARIBAS,BAYERNLB,COMMERZBANK,IMI- INTESA SANPAOLO,,,,,,,,,
9-Apr-10,BANQUES POPULAIRES,EH8375907 CORP,EUR,310,1.35,441.58,3.875,Fixed,5-Jun-14,105.515,,,,,Aaa,AAA,NR,IG,No,Yes,Yes,,,Western Europe,FRANCE,Financial,Banking,"LBBW, SG, NATWES, NAT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9934777,LBBW,SOCIETE GENERALE,NATWEST MARKETS,NATIXIS,,,,,,,,,
8-Apr-10,CFF,EI2163547 CORP,EUR,1000,1.33,1326.93,2.625,Fixed,16-Apr-15,99.769,,MS+28,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"BNP, CMZB, NAT",,Yes,"Final book over EUR1.7bn, 90 accounts involved.Geography: Germany 37%, France 31%, Nordics 8%, Austria/Switzerland 7%, Benelux 5%, Asia 5%, Italy 3%, others 4%.Investors: banks/financial institutions 50%, central banks/official institutions 36%, insurance 5%, investment managers 9%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865279,BNP PARIBAS,COMMERZBANK,NATIXIS,,,,,,,,,,
7-Apr-10,BANCO PASTOR,ED8344050 CORP,EUR,300,1.33,402.76,3.75,Fixed,4-Mar-15,100.942,,MS+115,,,Aaa,NR,NR,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"BAR, DB, PASTOR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933709,BARCLAYS,DEUTSCHE BANK,BANCO PASTOR,,,,,,,,,,
7-Apr-10,BANCO PASTOR,EF6952677 CORP,EUR,300,1.33,410.49,3.875,Fixed,20-Sep-13,102.88,,MS+100,,,Aaa,NR,NR,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"BAR, DB, PASTOR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933706,BARCLAYS,DEUTSCHE BANK,BANCO PASTOR,,,,,,,,,,
7-Apr-10,DANSKE BANK,EI2152094 CORP,EUR,1250,1.33,1651.91,3.5,Fixed,16-Apr-18,99.363,,MS+56,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,DENMARK,Financial,Banking,"BNP, UBS, UNICR, DAN",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865228,BNP PARIBAS,UBS,UNICREDIT,DANSKE BANK,,,,,,,,,
7-Apr-10,STADSHYPOTEK,EI2152250 CORP,EUR,1250,1.33,1661.39,2.75,Fixed,30-Apr-15,99.933,,MS+34,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,SWEDEN,Financial,Banking,"BOA, CS, HSBC, DB, SVENSK",,Yes,"Geography: Germany/Austria 48%, France 18%, Nordics 12%, Eastern Europe 5%, UK 5%, Switzerland 4%, Benelux 3%, others 5%.Investors: banks 33%, fund managers 31%, central banks/official institutions 26%, private banks 2%, insurance/pension funds 2%, others 6%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865225,BANK OF AMERICA,CREDIT SUISSE,HSBC,DEUTSCHE BANK,SVENSKA HANDELSBANKEN,,,,,,,,
7-Apr-10,SG SCF,EI2150338 CORP,EUR,1000,1.33,1328.07,3.375,Fixed,16-Apr-18,99.855,,MS+36,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"SG, UNICR, CA, LBBW, SAN",,Yes,"Final book EUR2bn, 95 investors involved.Geography: Germany/Austria 43%, France 33%, Nordics 9%, Benelux 6%, UK 4%, Italy 2%, others 3%.Investors: banks 42%, fund managers 30%, central banks/agencies 22%, insurance/pensions 4%, others 2%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9865222,SOCIETE GENERALE,UNICREDIT,CREDIT AGRICOLE,LBBW,SANTANDER,,,,,,,,
31-Mar-10,UBS,EI2078752 CORP,EUR,1250,1.35,1676.77,4,Fixed,8-Apr-22,99.364,,MS+60,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,SWITZERLAND,Financial,Banking,"BNP, UBS, UNICR, NATWES, DAN, LLOYDS",,Yes,"Final book EUR1.6bn, with 70 accounts involved.Geography: Germany 57%, Switzerland 11%, Benelux 8%, France 7%, Austria 7%, Italy 3%, Norway 3%, UK 3%, others 1%.Investors: managed funds 43%, insurance 30%, banks 24%, central banks 3%.",,No,XC,,No,No,No,No,No,No,No,No,No,No,No,9865144,BNP PARIBAS,UBS,UNICREDIT,NATWEST MARKETS,DANSKE BANK,LLOYDS BANK,,,,,,,
30-Mar-10,BANCAJA,EI2065585 CORP,EUR,750,1.34,1003.18,3,Fixed,15-Apr-13,99.819,,MS+120,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BAR, JPM, C, DB, DZ",,Yes,"Final book size was EUR900m with 60 accounts involved.Geography: Spain 67%, UK 13%, Germany 15%, eastern Europe 3% and others 2%.Investors: banks 75%, central banks 17%, asset managers 7%, insurance 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865111,BARCLAYS,JP MORGAN,CITIGROUP,DEUTSCHE BANK,DZ BANK,,,,,,,,
29-Mar-10,SANTANDER TOTTA,EI2051254 CORP,EUR,1000,1.34,1336.3,2.625,Fixed,15-Apr-13,99.724,,MS+85,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,PORTUGAL,Financial,Banking,"BNP, JPM, CS, UNICR, SAN",,Yes,"Final book EUR1.3bn, almost 70 accounts involved.Geography: Germany 26%, Portugal 22%, France 21%, Spain 8%, UK 7%, Scandinavia 6%, Switzerland 3%, Benelux 2%, others 5%.Investors: investment managers 38%, banks/financial institutions 36%, central banks 11%, official institutions 6%, insurance/pensions 5%, others 4%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9865078,BNP PARIBAS,JP MORGAN,CREDIT SUISSE,UNICREDIT,SANTANDER,,,,,,,,
26-Mar-10,BANESTO,EF2394486 CORP,EUR,100,1.34,134.14,3.5,Fixed,18-Jan-16,100.105,,,,,Aa1,NR,AA+,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,CA,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9935791,CREDIT AGRICOLE,,,,,,,,,,,,
25-Mar-10,BANKINTER SA,EI2019061 CORP,EUR,1000,1.33,1327.31,2.625,Fixed,9-Apr-13,99.798,,MS+85,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BAR, DB, CA, LBBW, SAN",,Yes,"Book size was EUR1.3bn with 80 accounts involved.Geography: Spain 43.2%, Germany 21.5%, France 9.7%, Slovakia 5%, Austria 3.2%, Switzerland 3%, Italy 2%, Nordic 2%, other 1.7%.Investors: banks 41.5%, central banks 27%, funds 21.7%, insurance 9.8%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864997,BARCLAYS,DEUTSCHE BANK,CREDIT AGRICOLE,LBBW,SANTANDER,,,,,,,,
24-Mar-10,DEUTSCHE POSTBANK,EI1999859 CORP,EUR,1000,1.33,1318.92,3.375,Fixed,31-Mar-20,99.167,,MS+18,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BNP, HSBC, DB, BAYERN, DZ",,Yes,"Book size was around EUR4bn with around 140 orders.Geography: Germany 64%, Scandinavia 13%, France 5%, UK 5%, Switzerland 4%, Austria 4%, Italy 2%, Middle East 2% Others 1%.Investors: banks 67%, asset managers 19%, central banks 11%, corporate 2%, insurance 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864934,BNP PARIBAS,HSBC,DEUTSCHE BANK,BAYERNLB,DZ BANK,,,,,,,,
24-Mar-10,BBVA,EI2003974 CORP,EUR,2000,1.3,2593.76,2.5,Fixed,7-Oct-13,99.76,,MS+57,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BBVA, HSBC, CA, NATWES",,Yes,"Final book EUR2.5bn.Geography: France 36%, Germany 27%, Spain 15%, UK 8%, Benelux 4%, Italy 4%, others 6%.Investors: asset managers 48%, banks 28%, insurance 8%, central banks 8%, pension funds 3%, others 5%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9864931,BBVA,HSBC,CREDIT AGRICOLE,NATWEST MARKETS,,,,,,,,,
23-Mar-10,BCO POP ESP,EI1992565 CORP,EUR,1000,1.35,1346.03,4.125,Fixed,9-Apr-18,99.706,,MS+115,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"BAR, MS, HSBC, SG, BPE",,Yes,"Book size was over EUR1bn with 54 accounts involved.Geography: Spain 45%, UK 15%, Germany 15%, France 11%, US 5%, Holland 5%, Italy 3%, others 3%.Investors: banks 57%, central banks 15%, asset managers 12%, insurance 10%, pensions 5%, others 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864892,BARCLAYS,MORGAN STANLEY,HSBC,SOCIETE GENERALE,BANCO POPULAR ESPANOL,,,,,,,,
23-Mar-10,SCBC,EI1990528 CORP,EUR,1000,1.35,1343.18,3.25,Fixed,30-Mar-17,99.495,,MS+48,,,Aaa,AAA,NR,IG,No,Yes,No,,,Western Europe,SWEDEN,Financial,Banking,"C, CS, HSBC, SG, NOR",,Yes,"Final book over EUR1bn, 65 accounts involved.Geography: Germany/Austria 36%, Nordics 18%, UK/Ireland 14%, Benelux 10%, Switzerland 7%, France 7%, Asia 6%, others 2%.Investors: banks 56%, fund managers 20%, central banks 14%, insurance/pensions 5%, agencies 5%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864883,CITIGROUP,CREDIT SUISSE,HSBC,SOCIETE GENERALE,NORDEA,,,,,,,,
23-Mar-10,WEST IMMOB,EI1984729 CORP,EUR,500,1.34,668.18,2.25,Fixed,1-Apr-14,99.728,,MS+18,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"MS, UNICR, WLB, LBBW, WGZ",,Yes,"Final book EUR800m.Geography: Germany 89%, Switzerland 3%, UK 3%, Italy 2.5%, CEE 1.5%, Benelux 1%.Investors: banks 62%, funds 21%, central banks 11%, insurance 5%, corporates 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864874,MORGAN STANLEY,UNICREDIT,WESTLB,LBBW,WGZ,,,,,,,,
22-Mar-10,BBVA,EI0999199 CORP,EUR,200,1.34,268.8,3.625,Fixed,18-Jan-17,100.299,,MS+75,,,Aaa,NR,NR,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"BBVA, DB, CMZB",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933646,BBVA,DEUTSCHE BANK,COMMERZBANK,,,,,,,,,,
22-Mar-10,BBVA,EH9937283 CORP,EUR,500,1.34,671.25,3,Fixed,9-Oct-14,100.186,,MS+65,,,Aaa,NR,NR,IG,No,Yes,Yes,,,Western Europe,SPAIN,Financial,Banking,"CMZB, BBVA, DB",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933643,COMMERZBANK,BBVA,DEUTSCHE BANK,,,,,,,,,,
22-Mar-10,LA CAIXA,EI1971916 CORP,EUR,1000,1.34,1336.15,3.5,Fixed,31-Mar-16,99.713,,MS+90,,,Aaa,AAA,NR,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"UBS, CA, DZ, NAT, LACAIX",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864841,UBS,CREDIT AGRICOLE,DZ BANK,NATIXIS,LA CAIXA,,,,,,,,
18-Mar-10,DEXIA MUNI,EH9668987 CORP,EUR,250,1.31,327.71,3.5,Fixed,16-Sep-16,100.064,,MS+38,,,Aaa,AAA,AAA,IG,No,Yes,Yes,,,Western Europe,FRANCE,Financial,Financial Services,BAR,,Yes,,,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9933787,BARCLAYS,,,,,,,,,,,,
18-Mar-10,SANTANDER,EI1946041 CORP,EUR,1000,1.37,1369.37,3.625,Fixed,6-Apr-17,99.954,,MS+75,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,SPAIN,Financial,Banking,"HSBC, SG, LBBW, SAN",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864763,HSBC,SOCIETE GENERALE,LBBW,SANTANDER,,,,,,,,,
17-Mar-10,BERLIN HYP,EI1926837 CORP,EUR,600,1.37,821.6,2.75,Fixed,24-Mar-16,99.951,,MS+10,,,Aa1,NR,AA+,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BAYERN, UNICR, DEKA",,Yes,"Final book just over EUR1bn.Geography: Germany 90%, France 6%, Nordics 2%, Switzerland 2%.Investors: banks 66%, fund managers 23%, central banks 10%, corporates 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864691,BAYERNLB,UNICREDIT,DEKA,,,,,,,,,,
16-Mar-10,ING,EI1916820 CORP,EUR,1500,1.37,2046.82,3.375,Fixed,23-Mar-17,99.602,,MS+53,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,NETHERLANDS,Financial,Banking,"BNP, ING, UNICR, DZ",,Yes,"Final book EUR2.2bn.Geography: Germany/Austria 33%, France 26%, Benelux 14%, Nordics 11%, Iberia 7%, Italy 3%, others 6%.Investors: banks/ALMs 49%, asset managers 36%, central banks 6%, insurance 4%, pensions 4%, private banks 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864658,BNP PARIBAS,ING,UNICREDIT,DZ BANK,,,,,,,,,
16-Mar-10,LF HYPOTEK,EI1913629 CORP,EUR,1000,1.37,1366.55,2.875,Fixed,23-Mar-15,99.748,,MS+45,,,Aaa,AAA,NR,IG,No,Yes,No,,,Western Europe,SWEDEN,Financial,Banking,"CS, DB, NATWES, DAN",,Yes,"Final book EUR1.2bn.Geography: Germany/Austria 38%, Scandinavia 22.9%, Benelux 10%, Switzerland 9.8%, Slovakia 7.4%, France 5.9%, UK 4%, Italy 1.9%.Investors: banks 40%, sovereigns 27.2%, asset managers 24.8%, insurance 4.5%, corporates 2.5%, others 1.1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864643,CREDIT SUISSE,DEUTSCHE BANK,NATWEST MARKETS,DANSKE BANK,,,,,,,,,
16-Mar-10,EUROHYPO,EI1912829 CORP,EUR,750,1.37,1027.17,2.25,Fixed,25-Mar-13,99.968,,MS+35,,,NR,AAA,AAA,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BNP, CMZB, LBBW",,Yes,,,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9864640,BNP PARIBAS,COMMERZBANK,LBBW,,,,,,,,,,
16-Mar-10,CA HOME LOAN SFH,EI1915426 CORP,EUR,1250,1.37,1712.07,3.25,Fixed,23-Mar-17,99.975,,MS+34,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,"BAR, SG, CA, NDLB",,Yes,"Book size was EUR1.7bn with 60 accounts involved.Geography: Germany/Austria 43%, France 22%, UK 20%, Spain 6%, Italy 5%, Others 4%.Investors: banks 52%, funds 20%, central banks / official institutions 19%, insurance 9%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864637,BARCLAYS,SOCIETE GENERALE,CREDIT AGRICOLE,NORDDEUTSCHE LB,,,,,,,,,
15-Mar-10,SWEDBK HYPOTEK,EI1887815 CORP,EUR,1000,1.37,1359.7,3.375,Fixed,22-Mar-17,99.248,,MS+57,,,Aaa,AAA,NR,IG,No,Yes,No,,,Western Europe,SWEDEN,Financial,Banking,"BAR, BNP, UNICR, SWBK",,Yes,,,No,XC,,No,No,No,No,No,No,No,No,No,No,No,9864604,BARCLAYS,BNP PARIBAS,UNICREDIT,SWEDBANK,,,,,,,,,
11-Mar-10,SANTANDER UK,EI1858980 CORP,EUR,1000,1.35,1346.61,2.5,Fixed,18-Mar-13,99.749,,MS+68,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,UNITED KINGDOM,Financial,Banking,"JPM, HSBC, DB, SG, SAN",,Yes,"Books closed over EUR3.4bn, 137 investors allocated.Geography: Germany 23%, UK 21%, Iberia 17%, France 12%, Nordics 9%, Benelux 4%, Italy 3%, Switzerland 3%, Eastern Europe 2%, others 6%.Investors: banks 40%, asset managers 32%, central banks 15%, pensions 12%, private banks 1%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864517,JP MORGAN,HSBC,DEUTSCHE BANK,SOCIETE GENERALE,SANTANDER,,,,,,,,
11-Mar-10,CRH,EC5373658 CORP,EUR,165,1.36,245.27,5,Fixed,25-Oct-13,109.299,,MS+17,,,Aaa,NR,AAA,IG,No,Yes,Yes,,,Western Europe,FRANCE,Financial,Banking,HSBC,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9933598,HSBC,,,,,,,,,,,,
10-Mar-10,SPAREBANK 1 BOLIGKREDITT,EI1838933 CORP,EUR,1250,1.36,1688.2,3.25,Fixed,7-Mar-17,99.306,,MS+45,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,NORWAY,Financial,Banking,"BNP, HSBC, UNICR, NOR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864439,BNP PARIBAS,HSBC,UNICREDIT,NORDEA,,,,,,,,,
10-Mar-10,LLOYDS BANK,EI1840970 CORP,EUR,1500,1.36,2037.59,3.375,Fixed,17-Mar-15,99.882,,MS+95,,,Aaa,AAA,AAA,IG,No,Yes,No,,,Western Europe,UNITED KINGDOM,Financial,Banking,"DB, LBBW, NAT, LLOYDS",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864427,DEUTSCHE BANK,LBBW,NATIXIS,LLOYDS BANK,,,,,,,,,
8-Mar-10,TERRA BOLIGKREDITT,EI1805510 CORP,EUR,600,1.36,815.36,2,Fixed,14-Sep-12,99.921,,MS+30,,,Aa2,NR,NR,IG,No,Yes,No,,,Western Europe,NORWAY,Financial,Financial Services,"UBS, CMZB, UNICR, DAN",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864274,UBS,COMMERZBANK,UNICREDIT,DANSKE BANK,,,,,,,,,
4-Mar-10,AKTIA,EI1764477 CORP,EUR,500,1.36,677.55,3,Fixed,11-Mar-15,99.639,,,,,Aa1,NR,NR,IG,No,Yes,No,,,Western Europe,FINLAND,Financial,Banking,"BNP, JPM, CMZB",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864220,BNP PARIBAS,JP MORGAN,COMMERZBANK,,,,,,,,,,
3-Mar-10,DE VOLKSBANK,EI1760277 CORP,EUR,1000,1.36,1359.33,3.625,Fixed,10-Mar-17,99.951,,MS+70,,,Aaa,NR,AAA,IG,No,Yes,No,,,Western Europe,NETHERLANDS,Financial,Banking,"BAR, DZ, NATWES, RABO",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,9864181,BARCLAYS,DZ BANK,NATWEST MARKETS,RABOBANK,,,,,,,,,
2-Mar-10,DEXIA KOMMUNALBK,EI1735535 CORP,EUR,1000,1.35,1347.35,1.875,Fixed,11-Mar-13,99.804,,MS+10,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"UNICR, LBBW, DEKA, DEXC, DZ, HEL",,Yes,"Final book EUR2.4bn, over 110 accounts.Geography: Germany 82%, UK/Ireland 6%, France 4%, Italy 2%, CEE 2%, Switzerland 2%, others 2%.Investors: banks 54%, asset managers 31%, central banks 10%, insurance 5%.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,9864145,UNICREDIT,LBBW,DEKA,DEXIA CAPITAL,DZ BANK,HELABA,,,,,,,
